"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA";"ST_REELEICAO"
250000687503;"MILTON FERREIRA MENDES";"#NULO";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"COMERCIANTE";"APTO";NA;"NÃO ELEITO";492;6987,38;"Recursos de Financiamento Coletivo, Recursos de partido político, Recursos de outros candidatos";"N"
250000687531;"ERONIDES FERREIRA SANTANA";"#NULO";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;"NÃO ELEITO";93;2934;"Recursos de partido político";"N"
250000686877;"GILBERTO RAMALHO DOS SANTOS";"#NULO";"PSOL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";NA;"SUPLENTE";267;NA;NA;"N"
250000686869;"MARCOS DE SOUZA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"COMERCIANTE";"APTO";NA;"SUPLENTE";966;8100,62;"Recursos de partido político, Recursos próprios";"N"
250000686816;"AILTON AMARAL DOS SANTOS";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";28000;"SUPLENTE";1527;10006,12;"Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000686865;"FERNANDO TAVARES ARAÚJO DA SILVA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PUBLICITÁRIO";"APTO";3919,83;"SUPLENTE";2891;11039,93;"Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250000686857;"CELSO LUIS GIANNASI";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";2066841,68;"ELEITO POR QP";28535;248499,79;"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo, Recursos próprios";"N"
250000686821;"ROBERTO CARLOS DE SOUZA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";75000;"SUPLENTE";688;8822,08;"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000686826;"KEITCHELE LIMA DA SILVA";"#NULO";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";NA;"SUPLENTE";11355;58658,57;"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250000707298;"ROBSON CARNEIRO DOS SANTOS";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"APTO";1731912,91;"SUPLENTE";1877;99977,7;"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios";"N"
250000707286;"CARMINO PEPE";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";1819962,25;"SUPLENTE";1034;1331,5;"Recursos de partido político";"N"
250000707277;"MARCOS DAS NEVES PALUMBO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"BOMBEIRO MILITAR";"APTO";274573,03;"SUPLENTE";29086;142711,5;"Recursos de partido político, Recursos próprios";"N"
250000707276;"PAULO LIMA DE ARAÚJO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";4000;"SUPLENTE";200;1780,9;"Recursos de partido político";"N"
250000707292;"SUSAN BISELLI RULO";"#NULO";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";621600;"SUPLENTE";179;1048,7;"Recursos de partido político";"N"
250000707274;"DJERSON PINHEIRO DA COSTA JUNIOR";"#NULO";"PP";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";58235,86;"SUPLENTE";347;796,3;"Recursos de pessoas físicas";"N"
250000707281;"CARLOS EDUARDO FALCONI";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";25210,42;"SUPLENTE";2194;71882,98;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000707285;"ARNALDO FARIA DE SÁ";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";6243882,75;"ELEITO POR QP";34213;573430;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000707273;"GILMARA VANZO CRISTÃO";"#NULO";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";764000;"SUPLENTE";355;1292,6;"Recursos de partido político, Recursos de pessoas físicas";"N"
250000707279;"HENRIQUE KRIGNER LAINO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";34000;"SUPLENTE";16670;921021,12;"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250001097188;"VALDIR DOMINGOS NASCIMENTO";"#NULO";"PTC";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"AGENTE DE SAÚDE E SANITARISTA";"APTO";NA;"NÃO ELEITO";499;650;"Recursos próprios";"N"
250001097227;"ENY CRISTINA DE SOUZA";"#NULO";"PTC";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";22000;"NÃO ELEITO";97;5000;"Recursos de partido político";"N"
250001097159;"JACIRA COSTA SILVA";"#NULO";"PTC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";201500;"NÃO ELEITO";279;12930;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250001097200;"EDUARDO AUGUSTO RODRIGUES";"#NULO";"PTC";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";40000;"NÃO ELEITO";320;0;"#NULO";"N"
250001263241;"FLAVIO VIEIRA DA MOTTA";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADVOGADO";"APTO";555000;"NÃO ELEITO";7;0;"#NULO";"N"
250001097176;"MARIO JOSE DE SOUZA";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";480000;"NÃO ELEITO";135;0;"#NULO";"N"
250001097199;"DIOGO HENRIQUE BRITO CORTE ALENCAR";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";NA;"NÃO ELEITO";76;0;"#NULO";"N"
250000811376;"NEUSA ORISAFAN DE BARROS MACHADO";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";78000;"SUPLENTE";366;11140;"Recursos de partido político, Recursos próprios";"N"
250000811456;"PAULO CESAR MALUF";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";1099019,32;"SUPLENTE";563;19405,06;"Recursos próprios, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000811435;"LEANDRO MAIA CALIL";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";174040,01;"SUPLENTE";824;0;"#NULO";"N"
250000811390;"PAULO MARCELO SCHALLENBERGER";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";NA;"SUPLENTE";4486;384000;"Recursos de partido político";"N"
250000811439;"FABRICIO MARCOS DA SILVA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";699900;"SUPLENTE";553;0;"#NULO";"N"
250000811399;"MARIA SIMONE SANTOS";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"CONTADOR";"APTO";284173,3;"SUPLENTE";182;10320;"Recursos de partido político";"N"
250000811414;"USHITARO KAMIA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"ADVOGADO";"APTO";127350,2;"SUPLENTE";9255;146700;"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo, Recursos próprios";"N"
250000811434;"JORGE FARID BOULOS BOU CHEBL";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";2577236,41;"SUPLENTE";746;48660;"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";"N"
250000811384;"JOSE CARLOS LEITE SOARES";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";13000;"SUPLENTE";1559;40410;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000811391;"ADRIANA PIERIN";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";88000;"SUPLENTE";1625;39380;"Recursos de partido político";"N"
250001041961;"CARLOS ARAUJO SOUTO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADVOGADO";"APTO";NA;"NÃO ELEITO";57;0;"#NULO";"N"
250001041966;"ANDERSON LUIZ DOMINGOS ALVES";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";NA;"NÃO ELEITO";82;0;"#NULO";"N"
250001041985;"HELISON OBEDE AYRES DE BRITO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"APTO";NA;"NÃO ELEITO";631;1300;"Recursos de pessoas físicas, Recursos próprios, Recursos de Financiamento Coletivo";"N"
250001041968;"EDSON PIRES SALOMÃO";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";NA;"NÃO ELEITO";20309;14858,14;"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250001041991;"JOSE ROBERTO FARIA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";NA;"NÃO ELEITO";28;0;"#NULO";"N"
250001041949;"ALBERTO SABINO DE OLIVEIRA";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"APTO";545000;"NÃO ELEITO";167;41337,85;"Recursos próprios, Recursos de pessoas físicas";"N"
250001041976;"VICENTE LOPES JUNIOR";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ECONOMISTA";"APTO";2121000;"NÃO ELEITO";119;1441,5;"Recursos de partido político, Recursos de pessoas físicas";"N"
250001042007;"DJALMA DE LIMA SANTOS";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";1771888,44;"NÃO ELEITO";1027;7764,65;"Recursos próprios, Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250001041958;"NEILDO FRANCISCO DE ASSIS";"#NULO";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIÁRIO";"APTO";630101,3;"NÃO ELEITO";519;10941,5;"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250000706719;"TATHIANA CARDOSO FREIRE NUNES";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";334361,6;"SUPLENTE";222;20518,46;"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000706726;"TIAGO SALATIEL DA SILVA TAVARES";"#NULO";"PV";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"MOTOBOY";"APTO";8700;"SUPLENTE";97;4014;"Recursos próprios, Recursos de partido político";"N"
250000706740;"MEIRE APARECIDA BALARIN LEONARDO";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";NA;"SUPLENTE";330;20014;"Recursos de partido político, Recursos próprios";"N"
250000706725;"VALTER LIMA";"#NULO";"PV";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";21500;"SUPLENTE";212;4000;"Recursos de partido político";"N"
250000706697;"ELUZIA MARIA DA SILVA";"#NULO";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ARTESÃO";"APTO";NA;"SUPLENTE";63;3000;"Recursos de partido político";"N"
250000706737;"EDNA OLIVEIRA DE BRITO";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"BANCÁRIO E ECONOMIÁRIO";"APTO";410800;"SUPLENTE";76;5000;"Recursos de partido político";"N"
250000706713;"MARIA ELIZABETH GALVÃO MELLO";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"ADVOGADO";"APTO";NA;"SUPLENTE";192;5000;"Recursos de partido político";"N"
250000925965;"AURELIA CINAQUI AMARAL";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";NA;"SUPLENTE";226;15120;"Recursos de partido político";"N"
250000925958;"SONIA MARIA GUERREIRO PAZINI";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";NA;"SUPLENTE";71;10120;"Recursos de partido político";"N"
250000925953;"DENILSON MIOTTO";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MILITAR REFORMADO";"APTO";195000;"SUPLENTE";673;11495;"Recursos de partido político";"N"
250000883843;"SILVIO DE OLIVEIRA PENTEADO FILHO";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";101000;"SUPLENTE";684;2327,35;"Recursos de partido político";"N"
250000883837;"JONATAN SANTOS DE OLIVEIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";49835,74;"SUPLENTE";1570;9725,21;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000925940;"DELDI TEIXEIRA SILVA";"#NULO";"PSC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"MOTORISTA PARTICULAR";"APTO";NA;"SUPLENTE";222;7620;"Recursos de partido político";"N"
250000925973;"CREUZA DA CRUZ ALMEIDA";"#NULO";"PSC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;"SUPLENTE";335;10120;"Recursos de partido político";"N"
250000883890;"CAMILA TAPIA ROJAS SEGATO";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";128000;"SUPLENTE";1135;13843,5;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000883893;"ANTONIO MATHEUS FILHO";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";NA;"SUPLENTE";1309;2817,5;"Recursos de partido político";"N"
250000925982;"FABÍOLA CHAGURI";"#NULO";"PSC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";564737,98;"SUPLENTE";414;17120;"Recursos de partido político";"N"
250000925975;"ELVIO FERNANDEZ GONZALES";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"TAXISTA";"APTO";36000;"SUPLENTE";183;12495;"Recursos de partido político";"N"
250000883859;"ANTONIO CÉZAR DE OLIVEIRA XAVIER";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"GERENTE";"APTO";208221,21;"SUPLENTE";459;3536,25;"Recursos de partido político";"N"
250000883836;"GIVALDO BARBOSA DOS SANTOS";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"MECÂNICO DE MANUTENÇÃO";"APTO";NA;"SUPLENTE";755;1907,5;"Recursos de partido político";"N"
250000925985;"MIRIAN PEREIRA";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"COMERCIÁRIO";"APTO";130000;"SUPLENTE";41;620;"Recursos de partido político";"N"
250000883864;"DILMA TEIXEIRA ALVES";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";213975,31;"SUPLENTE";173;13135,5;"Recursos de partido político";"N"
250000925979;"GILBERTO NASCIMENTO SILVA JUNIOR";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";443000;"ELEITO POR MÉDIA";22659;296873,08;"Recursos de partido político, Recursos de pessoas físicas";"N"
250000925983;"NEILO DE ALMEIDA SIQUEIRA";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"VIGILANTE";"APTO";52300;"SUPLENTE";160;6500;"Recursos de partido político";"N"
250000883879;"MARIA NILZA FERREIRA ALVES";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"APTO";36315;"SUPLENTE";987;23292,5;"Recursos de partido político";"N"
250000883888;"JEFERSON SANTOS DE OLIVEIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";23900;"SUPLENTE";564;5714;"Recursos próprios, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250000883876;"DANIA LIMA DE OLIVEIRA";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;"SUPLENTE";973;6687,36;"Recursos de partido político";"N"
250000883880;"ROSALVO GUEDES DE SOUZA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PRETA";"POLICIAL MILITAR";"APTO";19916,59;"SUPLENTE";821;6422,48;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016196;"RAPHAELA JOSÉ CYRILLO GALLETTI";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";710889,66;"SUPLENTE";552;35371,74;"Recursos próprios, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250001016194;"LUIZ CARLOS SMITH PEPE";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";NA;"SUPLENTE";1596;23971,74;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016144;"ARÃO GONZAGA DOS SANTOS";"#NULO";"PSD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";1e+05;"SUPLENTE";138;NA;NA;"N"
250001016140;"CLARICE SILVA BARBOSA";"#NULO";"PSD";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ARTISTA PLÁSTICO E ASSEMELHADOS";"APTO";268000;"SUPLENTE";204;68131,74;"Recursos de partido político";"N"
250001016181;"MAURÍCIO DE ASSIS MACEDO SILVA";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";NA;"SUPLENTE";492;61600;"Recursos de partido político";"N"
250001016146;"TANIA MARA DE MATOS ROSA GASPARETTO";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"FARMACÊUTICO";"APTO";NA;"SUPLENTE";2582;31500;"Recursos de partido político";"N"
250001016158;"ELTON TONY SOUZA PONDÉ COELHO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SOCIÓLOGO";"APTO";38609,44;"SUPLENTE";1405;34597,15;"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político, Recursos próprios";"N"
250001016160;"CLAUDIO BATISTA DOS SANTOS";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"APTO";45000;"SUPLENTE";541;65121,74;"Recursos de partido político";"N"
250001016176;"FRANCISCO SCARPA FILHO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"INDUSTRIAL";"APTO";1528104,39;"SUPLENTE";1177;89878,24;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000641021;"FRANCISCO MOREIRA DAS CHAGAS";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"APTO";9362,57;"SUPLENTE";319;12800;"Recursos de partido político";"N"
250000641020;"BRUNNA POTAME";"#NULO";"PL";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ENFERMEIRO";"APTO";20;"SUPLENTE";45;10800;"Recursos de partido político";"N"
250000641047;"KLEBER SALVINO RODRIGUES";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";535;"SUPLENTE";267;12800;"Recursos de partido político";"N"
250000641017;"OSVALDO MENESES DOS SANTOS";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";110770,65;"SUPLENTE";509;22049,4;"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250000641006;"LÍGIA CRISTINA CONDURSI DA SILVA";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";260200;"SUPLENTE";1254;76900;"Recursos próprios, Recursos de partido político";"N"
250001159225;"LETÍCIA DE OLIVEIRA SILVA";"#NULO";"PROS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"APTO";2e+05;"NÃO ELEITO";218;7276,7;"Recursos de outros candidatos, Recursos de partido político";"N"
250001159215;"CINTIA PELLI";"#NULO";"PROS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";2e+05;"NÃO ELEITO";51;5276,7;"Recursos de partido político, Recursos de outros candidatos";"N"
250001159238;"MANOEL MILANEZ DA SILVA FILHO";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;"NÃO ELEITO";356;5290,7;"Recursos de partido político, Recursos próprios, Recursos de outros candidatos";"N"
250000944983;"JOSE RIBEIRO DE SOUZA";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";8000;"NÃO ELEITO";277;8087,51;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000945010;"REINALDO MARCOLINO DA SILVA";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"FOTÓGRAFO E ASSEMELHADOS";"APTO";NA;"NÃO ELEITO";422;6838,16;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000944982;"PEDRO SILVA JESUS JUNIOR";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";20000;"NÃO ELEITO";559;12238,16;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250001206045;"WALNEY ARAUJO DA SILVEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";NA;"NÃO ELEITO";373;0;"#NULO";"N"
250001206034;"DANIEL PEREIRA DA SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"COMERCIANTE";"APTO";NA;"NÃO ELEITO";174;0;"#NULO";"N"
250001206068;"OSVALDO TOBIA NETO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";109824,31;"NÃO ELEITO";744;17700;"Recursos próprios, Recursos de partido político";"N"
250001264834;"ANTONIO CLAUDINO CORDEIRO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"MILITAR REFORMADO";"APTO";NA;"NÃO ELEITO";153;0;"#NULO";"N"
